"CN","PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","SUBP","CONDID","SPCD","SPGRPCD","STOCKING","TREECOUNT","TOTAGE","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","TREECOUNT_CALC","TPA_UNADJ","CYCLE","SUBCYCLE"
"2852241010690","2852199010690",1993,49,1,3,464,1,1,322,48,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2852242010690","2852199010690",1993,49,1,3,464,1,1,814,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2852243010690","2852199010690",1993,49,1,3,464,2,1,814,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2852244010690","2852199010690",1993,49,1,3,464,3,1,814,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2852245010690","2852199010690",1993,49,1,3,464,4,1,322,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2852246010690","2852199010690",1993,49,1,3,464,4,1,814,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2852400010690","2852360010690",1993,49,1,3,499,1,1,814,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2852401010690","2852360010690",1993,49,1,3,499,2,1,814,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2852402010690","2852360010690",1993,49,1,3,499,3,1,814,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2852442010690","2852403010690",1993,49,1,3,500,2,1,133,23,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2852443010690","2852403010690",1993,49,1,3,500,3,1,133,23,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2852460010690","2852444010690",1993,49,1,3,501,3,1,133,23,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2852661010690","2852581010690",1993,49,1,3,531,1,1,133,23,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2852662010690","2852581010690",1993,49,1,3,531,3,1,133,23,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2852819010690","2852788010690",1993,49,1,3,562,1,1,133,23,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2852820010690","2852788010690",1993,49,1,3,562,4,1,133,23,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2852931010690","2852902010690",1993,49,1,3,590,2,1,133,23,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2853341010690","2853311010690",1993,49,1,3,11021,1,1,19,12,0,,,"",2004-05-27,"10690","",,"",3,,1,0
"2853342010690","2853311010690",1993,49,1,3,11021,4,1,19,12,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2853343010690","2853311010690",1993,49,1,3,11021,4,1,93,18,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2853344010690","2853311010690",1993,49,1,3,11021,5,1,19,12,0,,,"",2004-05-27,"10690","",,"",5,,1,0
"2853398010690","2853384010690",1993,49,1,5,9,2,1,202,10,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2853505010690","2853493010690",1993,49,1,5,20,3,1,113,24,5.7485,,,"",2004-05-27,"10690","",,"",1,,1,0
"2853522010690","2853506010690",1993,49,1,5,21,2,1,746,44,5.7485,,,"",2004-05-27,"10690","",,"",1,,1,0
"2853523010690","2853506010690",1993,49,1,5,21,3,1,746,44,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2853546010690","2853524010690",1993,49,1,5,22,1,1,19,12,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2853547010690","2853524010690",1993,49,1,5,22,1,1,202,10,0,,,"",2004-05-27,"10690","",,"",4,,1,0
"2853548010690","2853524010690",1993,49,1,5,22,2,1,19,12,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2853549010690","2853524010690",1993,49,1,5,22,2,1,746,44,0,,,"",2004-05-27,"10690","",,"",5,,1,0
"2853550010690","2853524010690",1993,49,1,5,22,4,1,19,12,0,,,"",2004-05-27,"10690","",,"",3,,1,0
"2853625010690","2853591010690",1993,49,1,5,30,1,1,19,12,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2853626010690","2853591010690",1993,49,1,5,30,1,1,93,18,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2853627010690","2853591010690",1993,49,1,5,30,3,1,19,12,0,,,"",2004-05-27,"10690","",,"",4,,1,0
"2853628010690","2853591010690",1993,49,1,5,30,3,1,746,44,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2853662010690","2853629010690",1993,49,1,5,31,2,1,321,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2853663010690","2853629010690",1993,49,1,5,31,2,1,746,44,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2853664010690","2853629010690",1993,49,1,5,31,3,1,746,44,0,,,"",2004-05-27,"10690","",,"",3,,1,0
"2853665010690","2853629010690",1993,49,1,5,31,4,1,746,44,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2853690010690","2853681010690",1993,49,1,5,37,1,1,322,48,0,,,"",2004-05-27,"10690","",,"",4,,1,0
"2853691010690","2853681010690",1993,49,1,5,37,2,1,322,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2853692010690","2853681010690",1993,49,1,5,37,3,1,322,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2853693010690","2853681010690",1993,49,1,5,37,4,1,322,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2853732010690","2853709010690",1993,49,1,5,41,1,1,746,44,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2853733010690","2853709010690",1993,49,1,5,41,2,1,746,44,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2853734010690","2853709010690",1993,49,1,5,41,3,1,746,44,0,,,"",2004-05-27,"10690","",,"",4,,1,0
"2853735010690","2853709010690",1993,49,1,5,41,4,1,746,44,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2853736010690","2853709010690",1993,49,1,5,41,5,1,746,44,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2853785010690","2853737010690",1993,49,1,5,42,1,1,19,12,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2853786010690","2853737010690",1993,49,1,5,42,2,1,19,12,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2853787010690","2853737010690",1993,49,1,5,42,3,1,19,12,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2853788010690","2853737010690",1993,49,1,5,42,4,1,19,12,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2853789010690","2853737010690",1993,49,1,5,42,5,1,19,12,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2853831010690","2853808010690",1993,49,1,5,49,1,1,321,48,0,,,"",2004-05-27,"10690","",,"",4,,1,0
"2853832010690","2853808010690",1993,49,1,5,49,2,1,321,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2853833010690","2853808010690",1993,49,1,5,49,3,1,321,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2853834010690","2853808010690",1993,49,1,5,49,4,1,321,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2853835010690","2853808010690",1993,49,1,5,49,5,1,321,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2853852010690","2853836010690",1993,49,1,5,50,1,1,746,44,0,,,"",2004-05-27,"10690","",,"",5,,1,0
"2853869010690","2853853010690",1993,49,1,5,51,2,1,746,44,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2853884010690","2853870010690",1993,49,1,5,52,1,1,746,44,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2853885010690","2853870010690",1993,49,1,5,52,2,1,746,44,0,,,"",2004-05-27,"10690","",,"",3,,1,0
"2853886010690","2853870010690",1993,49,1,5,52,3,1,746,44,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2853887010690","2853870010690",1993,49,1,5,52,5,1,746,44,5.7485,,,"",2004-05-27,"10690","",,"",1,,1,0
"2853905010690","2853888010690",1993,49,1,5,53,2,1,321,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2853906010690","2853888010690",1993,49,1,5,53,3,1,321,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2853941010690","2853919010690",1993,49,1,5,58,1,1,19,12,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2853942010690","2853919010690",1993,49,1,5,58,4,1,19,12,5.7485,,,"",2004-05-27,"10690","",,"",1,,1,0
"2853943010690","2853919010690",1993,49,1,5,58,4,1,746,44,11.497,,,"",2004-05-27,"10690","",,"",2,,1,0
"2853944010690","2853919010690",1993,49,1,5,58,5,1,19,12,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2853970010690","2853945010690",1993,49,1,5,59,1,1,746,44,0,,,"",2004-05-27,"10690","",,"",3,,1,0
"2853971010690","2853945010690",1993,49,1,5,59,2,1,746,44,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2853972010690","2853945010690",1993,49,1,5,59,3,1,746,44,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2853993010690","2853973010690",1993,49,1,5,60,2,1,746,44,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2854015010690","2853994010690",1993,49,1,5,61,4,1,746,44,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2854076010690","2854031010690",1993,49,1,5,67,1,1,322,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2854077010690","2854031010690",1993,49,1,5,67,2,1,322,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2854078010690","2854031010690",1993,49,1,5,67,3,1,322,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2854096010690","2854079010690",1993,49,1,5,68,1,1,19,12,0,,,"",2004-05-27,"10690","",,"",3,,1,0
"2854097010690","2854079010690",1993,49,1,5,68,2,1,746,44,0,,,"",2004-05-27,"10690","",,"",3,,1,0
"2854098010690","2854079010690",1993,49,1,5,68,4,1,746,44,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2854144010690","2854125010690",1993,49,1,5,71,1,1,746,44,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2854145010690","2854125010690",1993,49,1,5,71,2,1,746,44,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2854183010690","2854161010690",1993,49,1,5,77,2,1,202,10,5.7485,,,"",2004-05-27,"10690","",,"",1,,1,0
"2854184010690","2854161010690",1993,49,1,5,77,4,1,202,10,0,,,"",2004-05-27,"10690","",,"",3,,1,0
"2854202010690","2854185010690",1993,49,1,5,78,1,1,202,10,0,,,"",2004-05-27,"10690","",,"",3,,1,0
"2854239010690","2854225010690",1993,49,1,5,80,2,1,746,44,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2854240010690","2854225010690",1993,49,1,5,80,3,1,746,44,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2854241010690","2854225010690",1993,49,1,5,80,4,1,746,44,0,,,"",2004-05-27,"10690","",,"",4,,1,0
"2854242010690","2854225010690",1993,49,1,5,80,5,1,746,44,5.7485,,,"",2004-05-27,"10690","",,"",1,,1,0
"2854267010690","2854243010690",1993,49,1,5,81,1,1,746,44,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2854268010690","2854243010690",1993,49,1,5,81,2,1,746,44,22.994,,,"",2004-05-27,"10690","",,"",5,,1,0
"2854269010690","2854243010690",1993,49,1,5,81,3,1,746,44,22.994,,,"",2004-05-27,"10690","",,"",4,,1,0
"2854270010690","2854243010690",1993,49,1,5,81,4,1,202,10,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2854271010690","2854243010690",1993,49,1,5,81,4,1,746,44,0,,,"",2004-05-27,"10690","",,"",3,,1,0
"2854272010690","2854243010690",1993,49,1,5,81,5,1,93,18,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2854273010690","2854243010690",1993,49,1,5,81,5,1,202,10,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2854308010690","2854274010690",1993,49,1,5,82,2,1,19,12,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2854309010690","2854274010690",1993,49,1,5,82,2,1,746,44,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2854310010690","2854274010690",1993,49,1,5,82,4,1,202,10,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2854393010690","2854375010690",1993,49,1,5,89,1,1,202,10,5.7485,,,"",2004-05-27,"10690","",,"",1,,1,0
"2854421010690","2854397010690",1993,49,1,5,91,1,1,202,10,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2854422010690","2854397010690",1993,49,1,5,91,2,1,202,10,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2854423010690","2854397010690",1993,49,1,5,91,4,1,202,10,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2854464010690","2854424010690",1993,49,1,5,92,1,1,322,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2854465010690","2854424010690",1993,49,1,5,92,2,1,322,48,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2854466010690","2854424010690",1993,49,1,5,92,4,1,322,48,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2854503010690","2854487010690",1993,49,1,5,98,4,1,746,44,5.7485,,,"",2004-05-27,"10690","",,"",1,,1,0
"2854538010690","2854507010690",1993,49,1,5,100,1,1,15,12,0,,,"",2004-05-27,"10690","",,"",3,,1,0
"2854539010690","2854507010690",1993,49,1,5,100,2,1,746,44,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2854540010690","2854507010690",1993,49,1,5,100,3,1,19,12,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2854541010690","2854507010690",1993,49,1,5,100,3,1,746,44,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2854542010690","2854507010690",1993,49,1,5,100,4,1,202,10,0,,,"",2004-05-27,"10690","",,"",3,,1,0
"2854631010690","2854549010690",1993,49,1,5,103,4,1,322,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2854661010690","2854647010690",1993,49,1,5,106,1,1,746,44,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2854662010690","2854647010690",1993,49,1,5,106,4,1,746,44,0,,,"",2004-05-27,"10690","",,"",5,,1,0
"2854663010690","2854647010690",1993,49,1,5,106,5,1,746,44,22.994,,,"",2004-05-27,"10690","",,"",6,,1,0
"2854715010690","2854673010690",1993,49,1,5,110,2,1,322,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2854716010690","2854673010690",1993,49,1,5,110,4,1,322,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2854717010690","2854673010690",1993,49,1,5,110,5,1,322,48,0,,,"",2004-05-27,"10690","",,"",5,,1,0
"2854781010690","2854751010690",1993,49,1,5,115,2,1,746,44,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2854782010690","2854751010690",1993,49,1,5,115,4,1,746,44,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2854783010690","2854751010690",1993,49,1,5,115,5,1,746,44,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2854828010690","2854815010690",1993,49,1,5,119,1,1,746,44,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2854829010690","2854815010690",1993,49,1,5,119,4,1,746,44,5.7485,,,"",2004-05-27,"10690","",,"",1,,1,0
"2854862010690","2854836010690",1993,49,1,5,11023,2,1,202,10,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2854920010690","2854863010690",1993,49,1,5,11024,1,1,321,48,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2854921010690","2854863010690",1993,49,1,5,11024,2,1,321,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2854922010690","2854863010690",1993,49,1,5,11024,3,1,321,48,0,,,"",2004-05-27,"10690","",,"",3,,1,0
"2854923010690","2854863010690",1993,49,1,5,11024,4,1,321,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2854955010690","2854927010690",1993,49,1,5,11030,1,1,746,44,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2854956010690","2854927010690",1993,49,1,5,11030,5,1,746,44,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2855032010690","2854957010690",1993,49,1,5,11031,1,1,322,48,0,,,"",2004-05-27,"10690","",,"",4,,1,0
"2855033010690","2854957010690",1993,49,1,5,11031,2,1,322,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2855034010690","2854957010690",1993,49,1,5,11031,3,1,322,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2855035010690","2854957010690",1993,49,1,5,11031,4,1,322,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2855084010690","2855036010690",1993,49,1,5,11032,1,1,19,12,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2855085010690","2855036010690",1993,49,1,5,11032,2,1,19,12,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2855086010690","2855036010690",1993,49,1,5,11032,2,1,746,44,0,,,"",2004-05-27,"10690","",,"",3,,1,0
"2855087010690","2855036010690",1993,49,1,5,11032,3,1,19,12,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2855088010690","2855036010690",1993,49,1,5,11032,4,1,19,12,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2855089010690","2855036010690",1993,49,1,5,11032,5,1,19,12,0,,,"",2004-05-27,"10690","",,"",3,,1,0
"2855090010690","2855036010690",1993,49,1,5,11032,5,1,93,18,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2855091010690","2855036010690",1993,49,1,5,11032,5,1,746,44,0,,,"",2004-05-27,"10690","",,"",5,,1,0
"2855105010690","2855092010690",1993,49,1,5,11037,2,1,202,10,22.994,,,"",2004-05-27,"10690","",,"",4,,1,0
"2855106010690","2855092010690",1993,49,1,5,11037,3,1,113,24,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2855107010690","2855092010690",1993,49,1,5,11037,3,1,202,10,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2855108010690","2855092010690",1993,49,1,5,11037,4,1,66,23,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2855125010690","2855109010690",1993,49,1,5,11038,1,1,746,44,11.497,,,"",2004-05-27,"10690","",,"",2,,1,0
"2855126010690","2855109010690",1993,49,1,5,11038,2,1,746,44,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2855127010690","2855109010690",1993,49,1,5,11038,4,1,746,44,22.994,,,"",2004-05-27,"10690","",,"",5,,1,0
"2855128010690","2855109010690",1993,49,1,5,11038,5,1,746,44,5.7485,,,"",2004-05-27,"10690","",,"",1,,1,0
"2855172010690","2855144010690",1993,49,1,5,11043,1,1,321,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2855173010690","2855144010690",1993,49,1,5,11043,3,1,321,48,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2855214010690","2855184010690",1993,49,1,5,11046,1,1,746,44,0,,,"",2004-05-27,"10690","",,"",3,,1,0
"2855215010690","2855184010690",1993,49,1,5,11046,2,1,746,44,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2855216010690","2855184010690",1993,49,1,5,11046,3,1,746,44,0,,,"",2004-05-27,"10690","",,"",5,,1,0
"2855217010690","2855184010690",1993,49,1,5,11046,4,1,746,44,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2855218010690","2855184010690",1993,49,1,5,11046,5,1,746,44,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2855257010690","2855231010690",1993,49,1,5,11055,1,1,746,44,0,,,"",2004-05-27,"10690","",,"",5,,1,0
"2855258010690","2855231010690",1993,49,1,5,11055,2,1,746,44,0,,,"",2004-05-27,"10690","",,"",5,,1,0
"2855259010690","2855231010690",1993,49,1,5,11055,3,1,746,44,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2855260010690","2855231010690",1993,49,1,5,11055,4,1,746,44,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2855261010690","2855231010690",1993,49,1,5,11055,5,1,746,44,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2855289010690","2855268010690",1993,49,1,5,11062,1,1,746,44,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2855290010690","2855268010690",1993,49,1,5,11062,2,1,746,44,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2855291010690","2855268010690",1993,49,1,5,11062,4,1,746,44,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2855313010690","2855292010690",1993,49,1,5,11063,5,1,322,48,0,,,"",2004-05-27,"10690","",,"",4,,1,0
"2855348010690","2855317010690",1993,49,1,5,11065,1,1,322,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2855349010690","2855317010690",1993,49,1,5,11065,2,1,322,48,0,,,"",2004-05-27,"10690","",,"",4,,1,0
"2855350010690","2855317010690",1993,49,1,5,11065,3,1,322,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2855351010690","2855317010690",1993,49,1,5,11065,4,1,322,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2855369010690","2855352010690",1993,49,1,5,11067,3,1,746,44,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2855370010690","2855352010690",1993,49,1,5,11067,4,1,19,12,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2855371010690","2855352010690",1993,49,1,5,11067,5,1,746,44,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2855403010690","2855375010690",1993,49,1,5,11076,1,1,66,23,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2855404010690","2855375010690",1993,49,1,5,11076,1,1,322,48,0,,,"",2004-05-27,"10690","",,"",6,,1,0
"2855405010690","2855375010690",1993,49,1,5,11076,2,1,746,44,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2855406010690","2855375010690",1993,49,1,5,11076,3,1,322,48,0,,,"",2004-05-27,"10690","",,"",3,,1,0
"2855407010690","2855375010690",1993,49,1,5,11076,3,1,746,44,0,,,"",2004-05-27,"10690","",,"",2,,1,0
"2855408010690","2855375010690",1993,49,1,5,11076,4,1,746,44,5.7485,,,"",2004-05-27,"10690","",,"",1,,1,0
"2855409010690","2855375010690",1993,49,1,5,11076,5,1,746,44,11.497,,,"",2004-05-27,"10690","",,"",2,,1,0
"2855479010690","2855433010690",1993,49,1,5,11087,3,1,19,12,0,,,"",2004-05-27,"10690","",,"",1,,1,0
"2855480010690","2855433010690",1993,49,1,5,11087,3,1,746,44,0,,,"",2004-05-27,"10690","",,"",1,,1,0
